location,Field_Date,Satellite_Date,Days Gaps,Satellite,Sensor,Scene_Cloud_Pct,Buffer_m,Water_Mask,valid_pixels,Target Variable(Chlorophyll-a),mean_SR_B2,mean_SR_B3,mean_SR_B4,mean_SR_B5,mean_SR_B6,mean_SR_B7,med_SR_B2,med_SR_B3,med_SR_B4,med_SR_B5,med_SR_B6,med_SR_B7,sd_SR_B2,sd_SR_B3,sd_SR_B4,sd_SR_B5,sd_SR_B6,sd_SR_B7,mean_ST_B10_K,med_ST_B10_K,mean_NDCI_L8,med_NDCI_L8,mean_MNDWI,med_MNDWI
3,08/07/2025,08/09/2025,-2,LANDSAT_9,Landsat_8_9,1.91,30,QA_PIXEL_AND_MNDWI_gt_0,3,5.58098,0.0191396477987421,0.0465358742138364,0.023677216981132,0.0208226132075471,0.00522983647798741,0.00283788993710692,0.0191474999999999,0.0464275,0.0236025,0.0207699999999999,0.0052875,0.00284,0.000123665094329695,0.0000978732173093428,0.000273160514472111,0.000284314477686625,0.000116672618895771,0.0000129636243218002,301.327315942943,301.32064328,-0.0641471099652049,-0.0629854300130396,0.797960924650986,0.799668482121714
4,08/07/2025,08/09/2025,-2,LANDSAT_9,Landsat_8_9,1.91,30,QA_PIXEL_AND_MNDWI_gt_0,3,7.154136,0.0150711432160803,0.0434665169597989,0.0206467682160804,0.018238307160804,0.00465983668341707,0.00267050879396984,0.015215,0.0437599999999999,0.0208524999999999,0.01824,0.00470999999999999,0.00267499999999999,0.000370542020409127,0.000343719443085927,0.000371900150876809,0.0000898146239020728,0.000113014256721086,0.000038890872965241,301.204847117512,301.20101258,-0.061854469097814,-0.0649060776349781,0.806377254707775,0.805763183669261
5,08/07/2025,08/09/2025,-2,LANDSAT_9,Landsat_8_9,1.91,30,QA_PIXEL_AND_MNDWI_gt_0,3,7.486919,0.021453496835443,0.0467979841772151,0.0271300189873417,0.026722914556962,0.00697095253164555,0.00330917088607594,0.021595,0.0469225,0.0271224999999999,0.02682,0.00701999999999999,0.00330749999999999,0.000401872353974401,0.000345183123702601,0.000371900150876809,0.000381712151583726,0.000110761254757978,0.000157709296562445,301.764410441189,301.77865796,-0.00758844035403097,-0.00650798707504684,0.740718012161517,0.740120314669134
6,08/07/2025,08/09/2025,-2,LANDSAT_9,Landsat_8_9,1.91,30,QA_PIXEL_AND_MNDWI_gt_0,3,7.09363,0.0160751524777636,0.043190711562897,0.0223243265565438,0.0221693900889453,0.0063012960609911,0.00335966963151206,0.01604,0.0427974999999999,0.0219524999999999,0.02209,0.00614,0.003335,0.000348092021677562,0.00063561431352321,0.000492617724226644,0.000208629789073487,0.000304851967719121,0.000097873217310289,301.684152095705,301.6829534,-0.00348945933847598,0.0031219844468414,0.745374255479131,0.748779861289494
7,08/07/2025,08/09/2025,-2,LANDSAT_9,Landsat_8_9,1.91,30,QA_PIXEL_AND_MNDWI_gt_0,3,10.693737,0.0160434331651954,0.0410739817150063,0.0211274306431273,0.0231757471626733,0.00579813997477931,0.00304113493064313,0.0159024999999999,0.0413399999999999,0.0211824999999999,0.0231075,0.00581000000000001,0.00306,0.000246308862113285,0.000561491070474017,0.000371900150876906,0.000234423050629829,0.0000934820244158675,0.0000777817459305183,300.97328538116,300.9651692,0.0463326758107379,0.0452674897119337,0.752548620228444,0.752116600578716
8,08/07/2025,08/09/2025,-2,LANDSAT_9,Landsat_8_9,1.91,30,QA_PIXEL_AND_MNDWI_gt_0,3,9.423111,0.0230799305555555,0.0440240277777777,0.0244829513888888,0.0296300694444444,0.00827288194444444,0.0045345486111111,0.0235475,0.0442549999999999,0.0245924999999999,0.02979,0.0080925,0.00437999999999999,0.000819584074732788,0.000700875444632333,0.000752895337274015,0.000746506679288489,0.000872327665247152,0.000738926586339938,300.2255951225,300.240548959999,0.0951932825922086,0.0955730244104265,0.684362416568329,0.690816180333349
9,08/07/2025,08/09/2025,-2,LANDSAT_9,Landsat_8_9,1.91,30,QA_PIXEL_AND_MNDWI_gt_0,2,11.540821,0.0241212658629441,0.0401809866751268,0.0233637246192893,0.0260121351522842,0.00613322969543147,0.00306157043147207,0.0243724999999999,0.0400474999999999,0.0231625,0.0260499999999999,0.00614,0.00303249999999999,0.0000412500000007087,0.0000550000000005069,0.000330000000000084,0.0000137500000011123,0.000123750000000018,0.0000549999999999986,301.005760356294,301.05745574,0.0536650990362811,0.0586741173482344,0.735264996284155,0.733492493629455
10,08/07/2025,08/09/2025,-2,LANDSAT_9,Landsat_8_9,1.91,30,QA_PIXEL_AND_MNDWI_gt_0,3,11.359303,0.0147862757069408,0.0342677988431876,0.0187929338046272,0.0274547975578406,0.00733702763496143,0.00398874357326477,0.0133175,0.033585,0.0181024999999999,0.0270124999999999,0.00721249999999998,0.00396749999999998,0.00190578505258768,0.00142263595327678,0.00130121471026966,0.000933650987610874,0.000382591673836327,0.0000850081695420524,300.857360983059,300.814776319999,0.187758104978693,0.197495289814917,0.647339460198149,0.647534952170713
11,08/07/2025,08/09/2025,-2,LANDSAT_9,Landsat_8_9,1.91,30,QA_PIXEL_AND_MNDWI_gt_0,2,18.710782,0.025829544005102,0.0424693239795918,0.028534400510204,0.0319883864795918,0.00844505420918366,0.00439890624999999,0.0253075,0.04222,0.0288275,0.0319349999999999,0.00861499999999998,0.00429750000000001,0.00074249999999998,0.000398749999999902,0.00048125000000007,0.00060500000000002,0.000288749999999986,0.000055000000000014,301.625919550969,301.563322699999,0.0570679519663382,0.056851128198664,0.668403023754344,0.66629545344502
4,08/27/2025,08/25/2025,2,LANDSAT_9,Landsat_8_9,37.21,30,QA_PIXEL_AND_MNDWI_gt_0,3,6.760847,0.00375169250645994,0.0253198643410852,0.0132664793281653,0.00851199935400516,0.00756545219638242,0.00695551356589146,0.00369249999999998,0.0261049999999999,0.0136199999999999,0.00850499999999998,0.00762499999999999,0.00715749999999998,0.000550152756564535,0.0012813019637159,0.000775328783305658,0.000373703313695056,0.000450753997948607,0.000589951740022473,298.871212425581,298.86992294,-0.217623178351116,-0.206403053111417,0.539818237701136,0.546859254282834
5,08/27/2025,08/25/2025,2,LANDSAT_9,Landsat_8_9,37.21,30,QA_PIXEL_AND_MNDWI_gt_0,3,10.149183,0.0176067689873417,0.031102829113924,0.0206226139240506,0.0130066107594936,0.00744562341772151,0.00585201582278481,0.0184874999999999,0.0311649999999999,0.0207424999999999,0.0132349999999999,0.00704749999999998,0.00581000000000001,0.00132248030861206,0.000806249892334237,0.000727350595578899,0.000934190826330469,0.000934550545568427,0.00066772104122072,298.736676405898,298.74003818,-0.227820331039253,-0.224615816433934,0.61589607092556,0.618796484110886
6,08/27/2025,08/25/2025,2,LANDSAT_9,Landsat_8_9,37.21,30,QA_PIXEL_AND_MNDWI_gt_0,3,4.764149,0.0112469980940279,0.0304240374841169,0.0151256512071156,0.00679996505717915,0.00343109275730622,0.00325714739517153,0.0113099999999999,0.0304224999999999,0.0150224999999999,0.006855,0.003445,0.003115,0.000342985260454286,0.000417259578147321,0.000585663204315308,0.000856776906006851,0.000675602611665242,0.000615055327231257,299.141709818754,299.14678256,-0.384656237740394,-0.373328762427151,0.799698256508087,0.796560124012696
7,08/27/2025,08/25/2025,2,LANDSAT_9,Landsat_8_9,37.21,30,QA_PIXEL_AND_MNDWI_gt_0,3,6.518823,-0.00589608764186633,0.0202984426229508,0.00806947351828498,0.00712136506935686,0.00804297919293821,0.00756420870113492,-0.00689500000000001,0.0192024999999999,0.006855,0.00594749999999999,0.00690999999999999,0.00677249999999998,0.0000788546482812443,0.000170016339084237,0.000201249568667591,0.000768361351622185,0.000597874708167747,0.000399355383364508,298.507030937654,298.46659658,-0.119552754177779,-0.197768133911965,0.455233501141813,0.470751555768309
8,08/27/2025,08/25/2025,2,LANDSAT_9,Landsat_8_9,37.21,30,QA_PIXEL_AND_MNDWI_gt_0,3,12.206387,0.0140112152777777,0.0326565625,0.0208112499999999,0.017205625,0.0140068055555555,0.0106229861111111,0.0138675,0.0323749999999999,0.0202199999999999,0.01593,0.0109799999999999,0.009055,0.00057348471838594,0.000657448772824816,0.000625889367220809,0.0012646013864719,0.00458463481521581,0.00263512570857634,298.2363074825,298.24100726,-0.0981343836544391,-0.118672199170124,0.413189564445218,0.49348402721716
9,08/27/2025,08/25/2025,2,LANDSAT_9,Landsat_8_9,37.21,30,QA_PIXEL_AND_MNDWI_gt_0,2,16.502313,-0.00290327728426396,0.0195200761421319,0.00766705266497462,0.00416659581218274,0.00339265228426395,0.00366964149746192,-0.00123,0.0203025,0.00847749999999999,0.0043525,0.00319749999999999,0.00347249999999998,0.00317624999999999,0.00151250000000001,0.00175999999999999,0.001045,0.0000825000000000006,0.000109999999999997,298.57325788939,298.58622728,-0.312937737809745,-0.321512081060014,0.702775013779625,0.716691792011261
10,08/27/2025,08/25/2025,2,LANDSAT_9,Landsat_8_9,37.21,30,QA_PIXEL_AND_MNDWI_gt_0,3,16.199783,0.0121825064267352,0.0318292769922879,0.0198678727506426,0.012444251285347,0.00689073586118251,0.00561661632390745,0.0111725,0.0315225,0.0198075,0.0122724999999999,0.00693749999999998,0.00539749999999999,0.00161983066673306,0.00069907478538094,0.00117412082948145,0.001022155266527,0.000688538105134503,0.000301526210395642,299.571794455629,299.594543179999,-0.230808312792678,-0.234881546134663,0.645367083704921,0.639235569422777
11,08/27/2025,08/25/2025,2,LANDSAT_9,Landsat_8_9,37.21,30,QA_PIXEL_AND_MNDWI_gt_0,2,19.467107,0.0249777104591836,0.0428650924744897,0.0314753220663265,0.0197583577806122,0.0101488616071428,0.00780578443877551,0.0245924999999999,0.04244,0.031275,0.0195049999999999,0.0102099999999999,0.0077075,0.000783749999999978,0.000907499999999941,0.00109999999999998,0.000577500000000019,0.0000687499999999437,0.000109999999999966,299.843805776275,299.77569824,-0.228711476837453,-0.231103347339596,0.617172752004521,0.620275944811037
1,09/19/2025,09/18/2025,1,LANDSAT_8,Landsat_8_9,0.04,30,QA_PIXEL_AND_MNDWI_gt_0,3,18.28724,0.00896778271918678,0.0348434307496823,0.0173442757306226,0.0104791645489199,0.00446361817026683,0.00250898665819567,0.00913749999999999,0.0349325,0.0172225,0.0104025,0.0044075,0.00248249999999999,0.000649734988711202,0.000412194331191667,0.000348574477933525,0.000272236110756807,0.000135344211385482,0.0000898146239020477,297.404183021651,297.37283018,-0.246832331117196,-0.248412138320395,0.772982049159511,0.775927808845957
2,09/19/2025,09/18/2025,1,LANDSAT_8,Landsat_8_9,0.04,30,QA_PIXEL_AND_MNDWI_gt_0,2,7.819702,0.0107225031887755,0.0376722225765306,0.0184815369897959,0.0089830931122449,0.00347583227040816,0.00195024872448978,0.0107049999999999,0.0378475,0.018515,0.00895875,0.0035,0.00193249999999998,0.0000687500000000422,0.000220000000000056,0.000096250000000183,0.0000962499999999014,0.0000962499999999894,0.000082499999999998,297.456458317295,297.4275185,-0.345813115814471,-0.346623794212218,0.831098986038956,0.831710542132467
3,09/19/2025,09/18/2025,1,LANDSAT_8,Landsat_8_9,0.04,30,QA_PIXEL_AND_MNDWI_gt_0,3,7.063377,0.0126930597484276,0.0394239591194968,0.0203943742138364,0.00848476415094339,0.00274598113207546,0.00142151886792452,0.012685,0.0396074999999999,0.0203849999999999,0.00858749999999999,0.00275749999999999,0.0013825,0.000286082253129295,0.000149503808943942,0.000157175591828656,0.000168527116182783,0.00003889087296527,0.000102895578136278,297.698199887622,297.7009601,-0.412390818519896,-0.41055341055341,0.86975474973459,0.869821786852354
4,09/19/2025,09/18/2025,1,LANDSAT_8,Landsat_8_9,0.04,30,QA_PIXEL_AND_MNDWI_gt_0,3,9.634882,0.0126703863065326,0.0392572895728643,0.0206219974874371,0.00870945351758793,0.00247617776381908,0.00131416457286432,0.0126574999999999,0.039305,0.0206049999999999,0.00880749999999999,0.00242749999999999,0.00135499999999999,0.000191844120750781,0.000281343502975903,0.000123665094329695,0.0000978732173103121,0.000203739348733186,0.000221142864833274,297.692367816055,297.70779614,-0.406137627479928,-0.399796195652173,0.881386054670974,0.884727251142636
5,09/19/2025,09/18/2025,1,LANDSAT_8,Landsat_8_9,0.04,30,QA_PIXEL_AND_MNDWI_gt_0,3,12.962712,0.00767923417721518,0.028592079113924,0.0158888892405063,0.00721218670886075,0.00255539240506328,0.00136453797468354,0.00745999999999999,0.0284975,0.0157924999999999,0.00721249999999998,0.00250999999999998,0.00135499999999999,0.000636802995875148,0.000439044100543653,0.000373703313695068,0.000221142864833267,0.000170016339084088,0.000178220369206209,297.587507795645,297.57791138,-0.375701373190892,-0.373898447335291,0.836032045165194,0.836298364579179
6,09/19/2025,09/18/2025,1,LANDSAT_8,Landsat_8_9,0.04,30,QA_PIXEL_AND_MNDWI_gt_0,3,4.219595,0.0102967280813214,0.0370711753494282,0.0188621918678526,0.00901708703939008,0.0031218837357052,0.00174345933926302,0.0104849999999999,0.0369124999999999,0.0189824999999999,0.00902749999999999,0.003115,0.00173999999999999,0.000441715406115768,0.000234423050629829,0.000450753997948607,0.000282535641802737,0.0000467410122079337,0.000140223036623797,297.756877517407,297.75564842,-0.353218328688356,-0.361023549045059,0.844657101562638,0.845625
7,09/19/2025,09/18/2025,1,LANDSAT_8,Landsat_8_9,0.04,30,QA_PIXEL_AND_MNDWI_gt_0,3,10.814749,0.00606426229508196,0.0278872982345523,0.0134893663303909,0.00618688524590163,0.00191901008827237,0.00118538776796973,0.00611249999999999,0.0277824999999999,0.0134825,0.00633249999999999,0.00195999999999998,0.00113499999999999,0.000125016665555699,0.0000518544972870267,0.0000594067897353445,0.000331016951563238,0.0000934820244158645,0.0000685970520908546,296.886854975737,296.89430738,-0.371468454864062,-0.360837749179915,0.871252056416465,0.868687714596768
8,09/19/2025,09/18/2025,1,LANDSAT_8,Landsat_8_9,0.04,30,QA_PIXEL_AND_MNDWI_gt_0,3,12.871953,0.00621684027777777,0.0284475694444444,0.0134955902777777,0.00666565972222222,0.0025201736111111,0.00176986111111111,0.00616749999999999,0.0284699999999999,0.0134825,0.006745,0.00264749999999999,0.0017675,0.000867304252651094,0.000303747427972712,0.00016852711618281,0.000449260194344252,0.000255024508626126,0.000110761254757955,297.37024508659,297.37966622,-0.339264841841261,-0.333086145099493,0.83743500313809,0.831476766390834
9,09/19/2025,09/18/2025,1,LANDSAT_8,Landsat_8_9,0.04,30,QA_PIXEL_AND_MNDWI_gt_0,2,8.424762,0.00602343908629441,0.0285410881979695,0.0133332392131979,0.00627680203045684,0.0022054409898477,0.00160989847715736,0.00600249999999999,0.0283599999999999,0.0131524999999999,0.00622249999999999,0.00234499999999998,0.0016025,0.000137499999999985,0.000123749999999935,0.0000137500000001267,0.0000549999999999524,0.000219999999999998,0.000123750000000006,297.41685236906,297.43777256,-0.360377443403794,-0.357677419354838,0.856754556410837,0.847256147207296
10,09/19/2025,09/18/2025,1,LANDSAT_8,Landsat_8_9,0.04,30,QA_PIXEL_AND_MNDWI_gt_0,3,24.126069,0.00560728470437016,0.0270744987146529,0.0136366838046272,0.00684178020565551,0.00295682197943444,0.00213807840616965,0.00564499999999998,0.02682,0.0136475,0.00655249999999998,0.00297749999999999,0.0021525,0.000371900150876858,0.00050224634283267,0.000345183123702287,0.000453726851261364,0.00015556349186104,0.0000224536559755056,297.669464231902,297.65310782,-0.332139984902385,-0.348577109481795,0.803266120512399,0.799224544841537
11,09/19/2025,09/18/2025,1,LANDSAT_8,Landsat_8_9,0.04,30,QA_PIXEL_AND_MNDWI_gt_0,2,14.929157,0.00710884885204081,0.0272248883928571,0.0148281058673469,0.00812427933673468,0.00369593749999999,0.00257783801020407,0.00734999999999999,0.027535,0.014995,0.00828499999999998,0.003775,0.00256499999999998,0.000467499999999996,0.000563749999999931,0.000302500000000055,0.000550000000000005,0.000261249999999992,0.0000825000000000006,298.953485681505,298.801562539999,-0.292612894640907,-0.292409522792783,0.761102896277088,0.754240662578642
1,04/23/2024,04/16/2024,7,LANDSAT_9,Landsat_8_9,8.95,30,QA_PIXEL_AND_MNDWI_gt_0,3,4.13,0.0133147395171537,0.0309554479034307,0.01892250317662,0.00832825921219821,0.00608999682337992,0.00417617852604827,0.0134275,0.030725,0.01868,0.0083675,0.00603,0.00418749999999998,0.000825712655158502,0.000470456338746356,0.000324867494355521,0.000255024508626108,0.000135344211385474,0.000144356811023547,291.265102055324,291.3263528,-0.388901441598581,-0.391867578265563,0.671217532147846,0.677530727800027
2,04/23/2024,04/16/2024,7,LANDSAT_9,Landsat_8_9,8.95,30,QA_PIXEL_AND_MNDWI_gt_0,2,4.64,0.0134669961734693,0.0313073054846938,0.0193003284438775,0.00740296556122448,0.00520247448979591,0.00359351403061224,0.01349625,0.0312887499999999,0.0192437499999999,0.00737749999999999,0.00520499999999998,0.00363749999999998,0.000178749999999979,0.0000412500000007087,0.0000824999999997747,0.000110000000000028,0.0000412500000000105,0.0000687500000000176,291.169978385,291.153742789999,-0.445576798373119,-0.443607588902659,0.714993355399901,0.715067743259888
3,04/23/2024,04/16/2024,7,LANDSAT_9,Landsat_8_9,8.95,30,QA_PIXEL_AND_MNDWI_gt_0,3,4.3,0.0187522610062893,0.0343302327044025,0.0221655471698113,0.00864834591194967,0.00459948113207547,0.00302959433962264,0.0187074999999999,0.0345199999999999,0.022035,0.00861499999999998,0.0045725,0.00303249999999999,0.000123665094329403,0.000203739348732992,0.000162433747177816,0.0000000000950527122392931,0.0000934820244158675,0.0000342985260454036,290.596599080905,290.601732559999,-0.438704590733718,-0.437846655791191,0.763710083267067,0.765583446844392
4,04/23/2024,04/16/2024,7,LANDSAT_9,Landsat_8_9,8.95,30,QA_PIXEL_AND_MNDWI_gt_0,3,4.51,0.019907239321608,0.0350892085427135,0.0227752889447236,0.0091649654522613,0.00484767273869346,0.00305233040201005,0.0198075,0.0351249999999999,0.0228325,0.00911,0.00481999999999999,0.00310125,0.000168527116182703,0.000113014256720647,0.000181490740504295,0.000090745370252247,0.0000850081695420391,0.000116672618895776,290.467648272914,290.47868384,-0.426119956736773,-0.425941314960028,0.757237838609862,0.758668168732006
5,04/23/2024,04/16/2024,7,LANDSAT_9,Landsat_8_9,8.95,30,QA_PIXEL_AND_MNDWI_gt_0,3,5.8,0.0215919018987341,0.0416807563291139,0.0267650696202531,0.00954738924050632,0.00531740189873417,0.00357602531645568,0.0215674999999999,0.0416425,0.0267374999999999,0.00957749999999998,0.00531499999999998,0.00358249999999998,0.000253039851933678,0.000291897527681504,0.000129636243217427,0.000135344211385474,0.0000907453702522719,0.0000934820244158675,291.454082909417,291.43231142,-0.474162318142784,-0.472532011565469,0.773727832078045,0.773625086514401
6,04/23/2024,04/16/2024,7,LANDSAT_9,Landsat_8_9,8.95,30,QA_PIXEL_AND_MNDWI_gt_0,3,5.34,0.0217668138500635,0.0371508799237611,0.0247302445997458,0.0103343265565438,0.00583550825921219,0.00386668996188055,0.021815,0.0372975,0.02473,0.0103199999999999,0.00581000000000001,0.00380249999999998,0.000314618375531677,0.000247330188658806,0.000326158192702173,0.000262173076844725,0.00020208290377963,0.0000565071283605634,290.744933265768,290.779469599999,-0.410658561737978,-0.417072654098707,0.728633289285026,0.726072607260725
7,04/23/2024,04/16/2024,7,LANDSAT_9,Landsat_8_9,8.95,30,QA_PIXEL_AND_MNDWI_gt_0,3,7.93,0.020341131778058,0.0350102490542244,0.0229773865069356,0.00923057692307692,0.00494962799495586,0.00315068411097099,0.0202749999999999,0.0350699999999999,0.0229975,0.00922,0.0049575,0.00317,0.000102895578136529,0.000286082253129232,0.0000594067897359529,0.0000342985260453048,0.0000685970520908402,0.00003889087296527,291.04425623889,291.05974724,-0.426839482777085,-0.428125731222213,0.752258641029784,0.75023357209592
8,04/23/2024,04/16/2024,7,LANDSAT_9,Landsat_8_9,8.95,30,QA_PIXEL_AND_MNDWI_gt_0,3,8.41,0.0235056249999999,0.036905,0.0251397916666666,0.0112719097222222,0.00591486111111111,0.00394881944444444,0.0236299999999999,0.036885,0.0251699999999999,0.0111725,0.005865,0.00399499999999999,0.000293046734990911,0.0000685970520921902,0.000112268279877309,0.000240089682317999,0.000284314477686641,0.000137194104181713,291.219457677045,291.2067221,-0.380894367286266,-0.383871190657176,0.723805896782824,0.725614035087718
9,04/23/2024,04/16/2024,7,LANDSAT_9,Landsat_8_9,8.95,30,QA_PIXEL_AND_MNDWI_gt_0,2,6.91,0.0227129029187817,0.0373161706852791,0.0252983565989847,0.0111664974619289,0.00592303616751269,0.00373640228426394,0.0226125,0.0372424999999999,0.0252249999999999,0.0111175,0.005865,0.00380249999999998,0.0000825000000007603,0.000151249999999333,0.000178749999999903,0,0.0000412499999999695,0.000137499999999998,290.840646952893,290.97771476,-0.387544538744445,-0.387718573592179,0.726037313239223,0.729785763648928
10,04/23/2024,04/16/2024,7,LANDSAT_9,Landsat_8_9,8.95,30,QA_PIXEL_AND_MNDWI_gt_0,3,9.01,0.014318987789203,0.0340557519280205,0.022728544344473,0.00977851863753213,0.00633918059125964,0.0042546240359897,0.0138949999999999,0.03375,0.0225849999999999,0.00966,0.00625,0.00424249999999998,0.00221602152265922,0.00107785344808818,0.000891761677181128,0.000651285054505479,0.000116672618895752,0.000258298384732765,291.306868328663,291.29900864,-0.398685969009382,-0.400837339122344,0.686023847355357,0.687499999999999
11,04/23/2024,04/16/2024,7,LANDSAT_9,Landsat_8_9,8.95,30,QA_PIXEL_AND_MNDWI_gt_0,2,9.9,0.0194276211734693,0.0385170057397959,0.0269557812499999,0.0117270248724489,0.00745112563775509,0.00504999681122448,0.0193949999999999,0.0387549999999999,0.0270674999999999,0.0114062499999999,0.00745999999999999,0.00498499999999998,0.00024750000000009,0.000522499999999939,0.00050874999999992,0.00041249999999999,0.000178750000000017,0.000055000000000014,293.101922635892,293.21309984,-0.393768994932307,-0.392730492229236,0.675930694531079,0.677544845472228
1,05/08/2024,05/02/2024,6,LANDSAT_9,Landsat_8_9,1.54,30,QA_PIXEL_AND_MNDWI_gt_0,3,1.77,0.0130716423125794,0.0352610673443456,0.017558125794155,0.0122750158831003,0.00628497776365946,0.00381777001270647,0.0132899999999999,0.0353725,0.0175249999999999,0.01208,0.00627749999999999,0.00369249999999998,0.000837233373810591,0.000335304587899998,0.00016952138508161,0.000272236110756807,0.0000594067897353825,0.0000907453702522844,295.838842782261,295.817631079999,-0.177235288768581,-0.184881836020817,0.697461981914505,0.698466051457556
2,05/08/2024,05/02/2024,6,LANDSAT_9,Landsat_8_9,1.54,30,QA_PIXEL_AND_MNDWI_gt_0,2,2.6,0.0092297512755102,0.034237037627551,0.0163151052295918,0.00968518494897958,0.0049704081632653,0.00328126275510203,0.008945,0.0342174999999999,0.0164525,0.00985249999999998,0.004985,0.00329374999999999,0.000495000000000003,0.000288750000000079,0.000261249999999969,0.000110000000000028,0.000151250000000016,0.0000825000000000006,295.987058494846,295.949224849999,-0.255086003340597,-0.251190360509183,0.746429359300152,0.744647910308462
3,05/08/2024,05/02/2024,6,LANDSAT_9,Landsat_8_9,1.54,30,QA_PIXEL_AND_MNDWI_gt_0,3,1.85,0.0163086698113207,0.0371011949685534,0.0191812610062893,0.0101942610062893,0.00423758805031446,0.00265016352201256,0.0162599999999999,0.0370224999999999,0.0192299999999999,0.0102099999999999,0.00429750000000001,0.00261999999999998,0.000157709296562259,0.000129636243217985,0.0000594067897353445,0.000140223036623805,0.0000594067897354016,0.0000129636243218002,295.968716162792,295.9919501,-0.305948119309757,-0.306385869565217,0.794998704958493,0.793364587089794
4,05/08/2024,05/02/2024,6,LANDSAT_9,Landsat_8_9,1.54,30,QA_PIXEL_AND_MNDWI_gt_0,3,1.53,0.015499569723618,0.0359175596733668,0.0181818216080402,0.0088995006281407,0.00379472675879396,0.00248657663316582,0.0156,0.03595,0.0183224999999999,0.00886249999999999,0.00374749999999998,0.00248249999999999,0.000331016951563273,0.000281343502975646,0.000234423050629983,0.000118813579470803,0.0000978732173102774,0.0000467410122079458,296.04145127407,296.0432204,-0.342740888182917,-0.341274238227146,0.808903849535596,0.809348171701113
5,05/08/2024,05/02/2024,6,LANDSAT_9,Landsat_8_9,1.54,30,QA_PIXEL_AND_MNDWI_gt_0,3,2.76,0.0189162215189873,0.044651661392405,0.0243259240506329,0.0106642373417721,0.00422617405063291,0.00270733860759493,0.0198349999999999,0.0452174999999999,0.024895,0.0112825,0.00437999999999999,0.00267499999999998,0.000698232888559892,0.000450753997948527,0.000393419835121083,0.000314618375531706,0.000110761254757948,0.0000594067897354206,296.057602043645,296.0261303,-0.391538930202926,-0.376269780941192,0.827290089350042,0.823378194465447
6,05/08/2024,05/02/2024,6,LANDSAT_9,Landsat_8_9,1.54,30,QA_PIXEL_AND_MNDWI_gt_0,3,2.33,0.0181985927573062,0.0385546029224904,0.0203982083862769,0.0108454351969504,0.00472016836086403,0.00310032401524778,0.01813,0.0386449999999999,0.0203849999999999,0.0107875,0.00470999999999999,0.00306,0.000685112521172046,0.0003819322220269,0.000237980508071997,0.000146092626629674,0.0000907453702522968,0.000101249142657559,296.391541393672,296.43287468,-0.305780418493166,-0.306851549755301,0.781930024762203,0.782724022604082
7,05/08/2024,05/02/2024,6,LANDSAT_9,Landsat_8_9,1.54,30,QA_PIXEL_AND_MNDWI_gt_0,3,3.23,0.0168370491803278,0.0344172824716267,0.018100870113493,0.0108954539722572,0.00434518284993694,0.0026841897856242,0.0168099999999999,0.034355,0.01813,0.0109249999999999,0.00437999999999999,0.00264749999999999,0.000134721935853109,0.000178220369206033,0.000078854648281187,0.000157175591828598,0.000136580257236047,0.000115223213324789,295.366581747187,295.35619838,-0.248538489183487,-0.247977972810188,0.775856213791699,0.775251705099058
8,05/08/2024,05/02/2024,6,LANDSAT_9,Landsat_8_9,1.54,30,QA_PIXEL_AND_MNDWI_gt_0,3,3.29,0.0214917708333333,0.0388382986111111,0.0217078472222222,0.0139932638888888,0.00565055555555555,0.00334430555555555,0.0216224999999999,0.0388375,0.021705,0.0139775,0.00564499999999998,0.003335,0.0002180819163117,0.000116672618896545,0.000149503808944425,0.000247330188659244,0.000152838876671562,0.0000648181216087486,296.172004661136,296.186777239999,-0.216162012546689,-0.214140136341274,0.746001219092767,0.746192322823582
9,05/08/2024,05/02/2024,6,LANDSAT_9,Landsat_8_9,1.54,30,QA_PIXEL_AND_MNDWI_gt_0,2,4.12,0.0205340862944162,0.0386002252538071,0.0214829758883248,0.0131424143401015,0.00517456852791877,0.00300744289340101,0.0203025,0.0383975,0.02132,0.0132624999999999,0.00514999999999998,0.00295,0.000178749999999903,0.000164999999999549,0.000219999999999933,0.000110000000000028,0.0000137500000000035,0.0000137499999999419,296.204205671929,296.27564576,-0.240918777062536,-0.23592493297587,0.763619196317577,0.763476663413514
10,05/08/2024,05/02/2024,6,LANDSAT_9,Landsat_8_9,1.54,30,QA_PIXEL_AND_MNDWI_gt_0,3,3.7,0.0112179562982005,0.0305635347043701,0.0179682872750642,0.0123714010282776,0.00640195694087402,0.00420040167095115,0.009935,0.0291575,0.0166725,0.0111725,0.00569999999999998,0.00363749999999998,0.00227447887804363,0.0024060361016041,0.0024308437606907,0.0021520787754066,0.00174451083560853,0.00123807702596495,296.467647981156,296.436292699999,-0.187219430765029,-0.1998920474991,0.657851473324547,0.679579493087557
11,05/08/2024,05/02/2024,6,LANDSAT_9,Landsat_8_9,1.54,30,QA_PIXEL_AND_MNDWI_gt_0,2,11.8,0.0172288839285714,0.0362626721938775,0.0217693654336734,0.0141743144132653,0.00716391900510203,0.00455078762755101,0.0174975,0.0362524999999999,0.02187,0.0141425,0.00726750000000001,0.0044625,0.000110000000000028,0.000206249999999863,0.0000412499999993945,0.00015124999999996,0.000165000000000021,0.0000412500000000105,297.20349431926,297.05495432,-0.211355269418209,-0.216373458927828,0.670037719626586,0.666015624999999
